provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
tls,,tls.tls_locally_signed_cert.is_ca_certificate,sdkv2,Bool,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_locally_signed_cert.ready_for_renewal,sdkv2,Bool,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_locally_signed_cert.set_subject_key_id,sdkv2,Bool,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_locally_signed_cert.validity_end_time,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_locally_signed_cert.validity_period_hours,sdkv2,Int,false,true,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_locally_signed_cert.validity_start_time,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.algorithm,sdkv2,String,false,true,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.ecdsa_curve,sdkv2,String,true,false,false,true,0,0,,P224,auto,,,,,
tls,,tls.tls_private_key.id,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.private_key_openssh,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.private_key_pem,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.public_key_fingerprint_md5,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.public_key_fingerprint_sha256,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.public_key_openssh,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.public_key_pem,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_private_key.rsa_bits,sdkv2,Int,true,false,false,true,0,0,,2048,auto,,,,,
tls,,tls.tls_public_key.algorithm,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_public_key.id,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_public_key.private_key_openssh,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,"private_key_pem,private_key_openssh",,,
tls,,tls.tls_public_key.private_key_pem,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,"private_key_pem,private_key_openssh",,,
tls,,tls.tls_public_key.public_key_fingerprint_md5,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_public_key.public_key_fingerprint_sha256,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_public_key.public_key_openssh,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_public_key.public_key_pem,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.allowed_uses,sdkv2,List,false,true,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.allowed_uses.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.cert_pem,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.dns_names,sdkv2,List,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.dns_names.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.early_renewal_hours,sdkv2,Int,true,false,false,false,0,0,,0,auto,,,,,
tls,,tls.tls_self_signed_cert.id,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.ip_addresses,sdkv2,List,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.ip_addresses.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.is_ca_certificate,sdkv2,Bool,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.key_algorithm,sdkv2,String,true,false,true,true,0,0,"This is now ignored, as the key algorithm is inferred from the `private_key_pem`.",<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.private_key_pem,sdkv2,String,false,true,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.ready_for_renewal,sdkv2,Bool,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.set_authority_key_id,sdkv2,Bool,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.set_subject_key_id,sdkv2,Bool,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject,sdkv2,List,true,false,false,true,1,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.common_name,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.country,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.locality,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.organization,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.organizational_unit,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.postal_code,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.province,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.serial_number,sdkv2,String,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.street_address,sdkv2,List,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.subject.Elem.street_address.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.uris,sdkv2,List,true,false,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.uris.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.validity_end_time,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.validity_period_hours,sdkv2,Int,false,true,false,true,0,0,,<nil>,auto,,,,,
tls,,tls.tls_self_signed_cert.validity_start_time,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
