provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.name,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.required,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.scope,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.source,sdkv2,List,false,true,false,false,1,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.source.Elem.name,sdkv2,String,false,true,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.source.Elem.name_by_idp,sdkv2,Map,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.custom_claim.Elem.source.Elem.name_by_idp.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.default_relay_state,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.grant_types,sdkv2,Set,true,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.grant_types.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.group_filter_regex,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.hybrid_and_implicit_options,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.hybrid_and_implicit_options.Elem.return_access_token_from_authorization_endpoint,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.hybrid_and_implicit_options.Elem.return_id_token_from_authorization_endpoint,sdkv2,Bool,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.idp_entity_id,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.name_id_format,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.name_id_transform_jsonata,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.public_key,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.redirect_uris,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.redirect_uris.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.refresh_token_options,sdkv2,List,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.refresh_token_options.Elem.lifetime,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
